iteration,series,model,train_size,n_train,r2,rmse,pearson,spearman,fit_seconds
iteration_3,30,cnn,250,250,0.451843032228052,15.384618316698305,0.7097972021669637,0.7107720630508961,0.643
iteration_3,30,rf,500,500,0.5607961317411414,13.771058871486137,0.7527521518397524,0.7498892061534682,0.146
iteration_3,30,mlp,500,500,0.4553167333077972,15.33579425417822,0.6784551427194023,0.661602832869748,1.187
iteration_3,30,cnn,500,500,0.5988002572613172,13.161778555564174,0.7820587021788766,0.783471165587057,1.28
iteration_3,30,rf,1000,1000,0.6585387770543302,12.142411656055666,0.8146468180526966,0.8172458395130111,0.252
iteration_3,30,mlp,1000,1000,0.5305890434445276,14.236750294964562,0.7530137439143589,0.7592126992073477,3.586
iteration_3,30,cnn,1000,1000,0.7225499526584658,10.945274511289064,0.8518891580199395,0.8514079728871158,2.661
iteration_3,30,rf,2000,2000,0.7655084037905381,10.06231475392796,0.8762900905505224,0.8792309887835903,0.566
iteration_3,30,mlp,2000,2000,0.662435392611924,12.072930752252898,0.8241575535146488,0.8256863072105067,7.946
iteration_3,30,cnn,2000,2000,0.7809901584090475,9.72447294087387,0.8849114318288454,0.8843234063489254,5.319
iteration_3,33,rf,250,250,0.092338197111124,17.150469953116364,0.3142540701488697,0.3204514462113901,0.12
iteration_3,33,mlp,250,250,-0.0381412907156522,18.341811577937456,0.0468083105345979,0.0637536331629878,0.342
iteration_3,33,cnn,250,250,0.066737190803134,17.3906564187509,0.4108109086591436,0.3881713787142261,0.737
iteration_3,33,rf,500,500,0.3215957880066189,14.827169867712882,0.5722974432240309,0.5516818022873715,0.161
iteration_3,33,mlp,500,500,0.068670219926038,17.372636805069117,0.2880490842714298,0.3121732862941467,0.954
iteration_3,33,cnn,500,500,0.3542293287181493,14.466156320053637,0.6050853880480574,0.5817649088389956,1.356
iteration_3,33,rf,1000,1000,0.466933199781647,13.143311861549698,0.6932788423583303,0.6783527613845128,0.284
iteration_3,33,mlp,1000,1000,0.2425598173624268,15.66708377706398,0.5582645039296388,0.5508127988496716,2.72
iteration_3,33,cnn,1000,1000,0.5092004452326662,12.611480575224212,0.7238250263180886,0.7035423903638313,2.611
iteration_3,33,rf,2000,2000,0.5469956020421449,12.116165709742754,0.7415460804780623,0.7074984509945249,0.544
iteration_3,33,mlp,2000,2000,0.3446520180531478,14.573034010991476,0.6414012546829987,0.6301370531141786,5.75
iteration_3,33,cnn,2000,2000,0.5555167011868043,12.001671042891884,0.7540502359278782,0.7153207931630602,5.066
iteration_3,35,rf,250,250,0.4182628393018694,21.77652154767661,0.6469756968853727,0.644591966893476,0.127
iteration_3,35,mlp,250,250,0.2346408501037564,24.978004825144925,0.5172772004284152,0.5199319243342889,0.875
iteration_3,35,cnn,250,250,0.5428078333611627,19.305208491203896,0.7402304315597139,0.736322632934154,0.63
iteration_3,35,rf,500,500,0.5537585233250447,19.072607565836822,0.7442121228779519,0.738800841356703,0.229
iteration_3,35,mlp,500,500,0.3582847927235504,22.87158548814465,0.6347781731019674,0.6445750621667992,1.976
iteration_3,35,cnn,500,500,0.6469746322741712,16.963992153817856,0.8094226282584593,0.8068063391532121,1.414
iteration_3,35,rf,1000,1000,0.6697285997691731,16.408186727747285,0.8187754860896707,0.8201122425892201,0.367
iteration_3,35,mlp,1000,1000,0.5237044569883882,19.70440678531123,0.7360897646314826,0.7362971256557577,3.951
iteration_3,35,cnn,1000,1000,0.7214706717169355,15.068172098408356,0.8519175343669341,0.8474940920923986,2.899
iteration_3,35,rf,2000,2000,0.7482545969907581,14.325371070125623,0.8653339712400092,0.8625210039552951,0.782
iteration_3,35,mlp,2000,2000,0.681490516032494,16.11336667927118,0.8326791595948628,0.8344554617987273,28.149
iteration_3,35,cnn,2000,2000,0.799507146572817,12.784229378318903,0.8947366024200736,0.8929827751075047,5.058
iteration_3,37,rf,250,250,0.3665737741660119,18.41922226203762,0.6066693995105805,0.5938550087741691,0.111
iteration_3,37,mlp,250,250,0.2663056945942461,19.823523151955275,0.5163347020937697,0.530658175094935,0.77
iteration_3,37,cnn,250,250,0.43432639566558,17.406290414280395,0.6877537355477434,0.6854543231132666,0.65
iteration_3,37,rf,500,500,0.4654863509503059,16.920089969926302,0.6854062331367583,0.6804546738161539,0.164
iteration_3,37,mlp,500,500,0.2627749199084973,19.871164512056488,0.5796395737009701,0.5973514589084973,1.811
iteration_3,37,cnn,500,500,0.5797374778905944,15.003189663641276,0.7623504452655624,0.7532060839347161,1.622
iteration_3,37,rf,1000,1000,0.6040794409999097,14.5622101852249,0.7820829021935227,0.7740171964876594,0.25
iteration_3,37,mlp,1000,1000,0.3886596751270433,18.0952584293688,0.6265237087735964,0.6216115575647091,1.545
iteration_3,37,cnn,1000,1000,0.6592927343086891,13.50871271432982,0.8123692692970517,0.8004426652888378,2.776
iteration_3,37,rf,2000,2000,0.6792444531635566,13.10721296576021,0.8261510391116388,0.8125803930359522,0.643
iteration_3,37,mlp,2000,2000,0.5739194676863502,15.106682930764546,0.7661102404139721,0.7595788119952088,5.22
iteration_3,37,cnn,2000,2000,0.7388580767649597,11.826645177611317,0.8621712652014883,0.8473894814758424,5.337
iteration_3,44,rf,250,250,0.5016945645845619,16.902209500656475,0.7105275294445748,0.714294599965492,0.116
iteration_3,44,mlp,250,250,0.2312308596463902,20.99392488982883,0.5792974196796186,0.5740385119583029,1.55
iteration_3,44,cnn,250,250,0.4939519044270216,17.0330164414663,0.7184553129195339,0.7173357349067746,0.805
iteration_3,44,rf,500,500,0.57273619420344,15.65105870860046,0.7574956248215361,0.758317155817946,0.163
iteration_3,44,mlp,500,500,0.3859972853368093,18.762072674691943,0.6427352531769701,0.641648219116197,1.417
iteration_3,44,cnn,500,500,0.5347738775233241,16.33156164160451,0.746341868913653,0.7479735807364669,1.551
iteration_3,44,rf,1000,1000,0.6787598422183747,13.570960408528796,0.8246830175445753,0.822197071376996,0.287
iteration_3,44,mlp,1000,1000,0.5797108637598753,15.522788864922184,0.7797044668816195,0.7846583239858003,5.976
iteration_3,44,cnn,1000,1000,0.6399389550581636,14.367583737962924,0.8115991894747454,0.8114129253005297,2.731
iteration_3,44,rf,2000,2000,0.7504326611754938,11.961607351453228,0.8673828975149691,0.8675612217279377,0.793
iteration_3,44,mlp,2000,2000,0.6919675876018578,13.289048204510092,0.8389819750581669,0.8389691104216528,11.942
iteration_3,44,cnn,2000,2000,0.7903766047315126,10.962649871869065,0.8900933913774753,0.8877300474019848,5.198
iteration_3,46,rf,250,250,0.674028189677958,9.996334649018356,0.8210422246308594,0.8532208198008,0.132
iteration_3,46,mlp,250,250,0.5854910047263706,11.272435117965552,0.7676099936028635,0.7944473546359351,0.731
iteration_3,46,cnn,250,250,0.6830583364919058,9.85690182464673,0.8320988269867657,0.868448295762268,3.933
iteration_3,46,rf,500,500,0.7148414678833437,9.349619777100958,0.8457080582901236,0.8741605909531396,0.182
iteration_3,46,mlp,500,500,0.6765623034189521,9.957402948310042,0.8264703429580006,0.8493627948999917,5.282
iteration_3,46,cnn,500,500,0.7378385372916321,8.964688224675614,0.8626094795447042,0.8873562256183382,2.466
iteration_3,46,rf,1000,1000,0.7708856229244002,8.38063517894812,0.8784918195528635,0.905895883158954,0.3
iteration_3,46,mlp,1000,1000,0.7189619849014315,9.281823359566909,0.8511266648584055,0.872227345004822,8.702
iteration_3,46,cnn,1000,1000,0.8108477529353034,7.614765207678116,0.9045964669979792,0.9223996100202474,4.335
iteration_3,46,rf,2000,2000,0.8268034599784421,7.286523507571565,0.9101580219915092,0.930185371047567,0.543
iteration_3,46,mlp,2000,2000,0.8122956034704472,7.585565923086517,0.9032400835206494,0.910551226909956,22.925
iteration_3,46,cnn,2000,2000,0.8656064564426705,6.418594904736889,0.9312496121678462,0.937358022467806,7.217
iteration_3,47,rf,250,250,0.5445841148330453,16.913051374795568,0.7382452280082347,0.7383239640309138,0.115
iteration_3,47,mlp,250,250,0.3413136024860056,20.34029409857355,0.6288035462509011,0.6330475101732954,1.321
iteration_3,47,cnn,250,250,0.5522485456912746,16.770128220981075,0.7547634101079344,0.759692123412056,0.992
iteration_3,47,rf,500,500,0.6041437997229002,15.76836289949554,0.7775216474202262,0.773855083233198,0.149
iteration_3,47,mlp,500,500,0.4193511930305099,19.097417809543984,0.6623008289909766,0.6712542857785696,1.823
iteration_3,47,cnn,500,500,0.6768433979233597,14.247031911577563,0.8276735100277169,0.8258390911983681,1.653
iteration_3,47,rf,1000,1000,0.7117128761492352,13.456450038100478,0.8451074079745504,0.8427311925090385,0.332
iteration_3,47,mlp,1000,1000,0.5071532961722552,17.594373566753937,0.7237779060940452,0.7331217885837161,4.266
iteration_3,47,cnn,1000,1000,0.7755560220566575,11.873311430305709,0.8811312979357917,0.8779741784184868,3.803
iteration_3,47,rf,2000,2000,0.789499428038803,11.498588196498613,0.8902238308068824,0.8858899980779913,0.502
iteration_3,47,mlp,2000,2000,0.6297627955953714,15.249580946833731,0.7956775187001887,0.7967310764920694,6.592
iteration_3,47,cnn,2000,2000,0.8028980793663753,11.126621346682237,0.8980904692359613,0.898687952158153,7.828
iteration_3,49,rf,250,250,0.4805023569935306,19.22428226932169,0.6949629621972252,0.690253989693196,0.144
iteration_3,49,mlp,250,250,0.3073244012743588,22.198482569093287,0.577222126365502,0.5863699401924244,2.143
iteration_3,49,cnn,250,250,0.524459999702372,18.392970347430555,0.7331721718832838,0.7324176062301226,1.193
iteration_3,49,rf,500,500,0.5676222091050884,17.53840250905416,0.7548714435018755,0.7417373485422637,0.167
iteration_3,49,mlp,500,500,0.3877061739822103,20.870760960201657,0.6661877867467751,0.6740343776878405,5.605
iteration_3,49,cnn,500,500,0.6453169884684267,15.8846824571521,0.8056003047855038,0.8041090204759269,1.84
iteration_3,49,rf,1000,1000,0.6812838647701217,15.057759940269214,0.8257284464857971,0.8171087844922358,0.262
iteration_3,49,mlp,1000,1000,0.5190578221867599,18.497148220762817,0.738731736070776,0.7525293203805815,4.123
iteration_3,49,cnn,1000,1000,0.725148536028386,13.983225814171954,0.85432877361731,0.8514770204225869,3.403
iteration_3,49,rf,2000,2000,0.7566181740126041,13.158379763020871,0.8713219729828556,0.8710973282530258,0.516
iteration_3,49,mlp,2000,2000,0.6787675287689205,15.11708528460212,0.8304291159715647,0.827813689734033,17.221
iteration_3,49,cnn,2000,2000,0.7931123931569929,12.131809490011891,0.8908892949089093,0.8904974630119815,6.822
iteration_3,50,rf,250,250,0.2033815158793939,19.92084601815324,0.4626921568251688,0.4600839430091349,0.113
iteration_3,50,mlp,250,250,0.1652168379096741,20.39245108322037,0.4390208049805856,0.4406611189403235,1.281
iteration_3,50,cnn,250,250,0.3275852406914792,18.30211195682487,0.6013425184349868,0.6074668062231224,0.905
iteration_3,50,rf,500,500,0.3462089945142577,18.046877053389245,0.5921166715156332,0.6037318031737415,0.157
iteration_3,50,mlp,500,500,0.2606931691942736,19.19088258648725,0.5155083115323066,0.5252225669457201,1.329
iteration_3,50,cnn,500,500,0.4475183150861738,16.589814564704117,0.6882416440456741,0.6873759754514003,1.906
iteration_3,50,rf,1000,1000,0.4916492880616252,15.913448646294686,0.7011791266884116,0.7112773520560676,0.271
iteration_3,50,mlp,1000,1000,0.3477084568767539,18.026170018345574,0.5973412309399736,0.6104701873712125,1.919
iteration_3,50,cnn,1000,1000,0.5196374306942981,15.469175565046903,0.7526637357309377,0.7542359611504359,3.688
iteration_3,50,rf,2000,2000,0.6603943789811513,13.006786868159171,0.8153402943265015,0.821492468178568,0.863
iteration_3,50,mlp,2000,2000,0.5127406896383855,15.579828115706478,0.716565307290449,0.7282004064045936,4.781
iteration_3,50,cnn,2000,2000,0.699332602728461,12.238431403872903,0.8405123105569043,0.84068296928984,8.481
iteration_3,54,rf,250,250,0.5622348886020407,15.350930577962966,0.7501376351429578,0.7444960144639887,0.15
iteration_3,54,mlp,250,250,0.3598898556202698,18.56271467809166,0.6232039534787503,0.6328483057134345,7.344
iteration_3,54,cnn,250,250,0.6389275393374215,13.941558235709168,0.7994536427514639,0.8035200037384707,1.263
iteration_3,54,rf,500,500,0.6781497293282095,13.162581513756065,0.8236855626201376,0.81140802152191,0.187
iteration_3,54,mlp,500,500,0.4847008372332351,16.654969924798827,0.7071067696676914,0.7125121938397015,2.394
iteration_3,54,cnn,500,500,0.692053468669894,12.875135036143648,0.8380498484899324,0.8205528263421987,1.819
iteration_3,54,rf,1000,1000,0.7442546761486322,11.733240839148705,0.8630872774904002,0.851196838811403,0.287
iteration_3,54,mlp,1000,1000,0.5197203565780679,16.079081041193266,0.746523146379684,0.7574234927829994,2.677
iteration_3,54,cnn,1000,1000,0.7689997933738526,11.151166966246368,0.877613203407177,0.8746280513806057,3.339
iteration_3,54,rf,2000,2000,0.8155980377451421,9.963155381110194,0.903295884583986,0.89632266895648,0.527
iteration_3,54,mlp,2000,2000,0.7221900582596212,12.228917808065868,0.8562343616776391,0.8546983034742465,19.848
iteration_3,54,cnn,2000,2000,0.8297689599338763,9.572679323279706,0.9114954033215552,0.905571489488472,7.295
iteration_3,56,rf,250,250,0.2467670272805566,22.389997579187696,0.500873697416437,0.4857524096469325,0.123
iteration_3,56,mlp,250,250,0.1688610160714913,23.5193985558114,0.5063244865212964,0.5162895616929009,1.277
iteration_3,56,cnn,250,250,0.2985870234337875,21.606095099088154,0.5813973527108957,0.5794831726758364,0.905
iteration_3,56,rf,500,500,0.4404324092843842,19.298149281598043,0.6819432529944072,0.6769087019710415,0.17
iteration_3,56,mlp,500,500,0.3263664979656971,21.173917865783302,0.6263148446946958,0.6380030064067379,3.593
iteration_3,56,cnn,500,500,0.4700257947122611,18.780915179627403,0.7134514516259756,0.7146598575658233,1.719
iteration_3,56,rf,1000,1000,0.5253219213070834,17.774155406614415,0.7335953793649641,0.7309377204317903,0.302
iteration_3,56,mlp,1000,1000,0.4373588222950182,19.35107703679021,0.6834886441397829,0.7031202113920492,5.062
iteration_3,56,cnn,1000,1000,0.6099042633578328,16.112947316190198,0.7880562066776842,0.7894916917232525,3.599
iteration_3,56,rf,2000,2000,0.7293409719748256,13.42148727833791,0.8674655637296245,0.8701434046041213,0.576
iteration_3,56,mlp,2000,2000,0.6788916464916548,14.618916549836168,0.8268203079130396,0.8342260880772077,6.629
iteration_3,56,cnn,2000,2000,0.7826250363585674,12.028020131708628,0.8850191600434352,0.8858416960767505,7.476
iteration_3,60,rf,250,250,0.3868897873051177,17.7999147725951,0.6300331362947659,0.6147145813983828,0.142
iteration_3,60,mlp,250,250,0.3566579243426765,18.233482547191013,0.5993396029524738,0.5923016712131921,0.776
iteration_3,60,cnn,250,250,0.3241918133338251,18.687894425361577,0.5971984214761165,0.5681902881543054,0.9
iteration_3,60,rf,500,500,0.5060014319767016,15.97759809992352,0.7190292871120466,0.7048757547403407,0.167
iteration_3,60,mlp,500,500,0.4634199017475205,16.65198181927047,0.6904683550366082,0.694367176228,1.333
iteration_3,60,cnn,500,500,0.5313977558816478,15.561477522542102,0.7407515888096553,0.7405894711427065,1.797
iteration_3,60,rf,1000,1000,0.5952315530338725,14.462786425691224,0.7738835756810827,0.766284873713922,0.306
iteration_3,60,mlp,1000,1000,0.5183146592053671,15.777215678999507,0.7280223294884273,0.7270521185640378,3.473
iteration_3,60,cnn,1000,1000,0.5921493475999162,14.517747156628186,0.7773818837408616,0.7797314531941533,3.434
iteration_3,60,rf,2000,2000,0.6995988392743147,12.459466620359333,0.8397926799398566,0.8361690624114831,0.584
iteration_3,60,mlp,2000,2000,0.6131850635825122,14.138400033630004,0.7919454855467123,0.78870514565432,11.189
iteration_3,60,cnn,2000,2000,0.7339797256813477,11.724815466459908,0.8589560665180224,0.8555176516173755,7.149
iteration_3,71,rf,250,250,0.6554793345885008,16.339008723612462,0.8096499214152029,0.8354431855257713,0.127
iteration_3,71,mlp,250,250,0.3613137291379161,22.24650831739738,0.6132085979700994,0.6516477100392483,0.829
iteration_3,71,cnn,250,250,0.6445762021720801,16.5955372918198,0.8113564405281468,0.836077766922304,0.94
iteration_3,71,rf,500,500,0.7045509414069251,15.13071221934148,0.8394389154136752,0.8568128701497072,0.154
iteration_3,71,mlp,500,500,0.4937779671146542,19.80562663667232,0.7190113691847829,0.7502400566028202,2.161
